STATEFP,PLACEFP,PLACENS,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,STATE_NAME,LSAD,ALAND,AWATER,full_fips
06,61068,02410962,1600000US0661068,0661068,Riverbank,Riverbank city,CA,California,25,12204287,68157,0661068
06,80812,02412114,1600000US0680812,0680812,Turlock,Turlock city,CA,California,25,43503253,69528,0680812
06,27000,02410546,1600000US0627000,0627000,Fresno,Fresno city,CA,California,25,299407784,3127480,0627000
06,60242,02410920,1600000US0660242,0660242,Reedley,Reedley city,CA,California,25,14429457,185397,0660242
06,49278,02411162,1600000US0649278,0649278,Morgan Hill,Morgan Hill city,CA,California,25,33509082,0,0649278
06,06000,02409837,1600000US0606000,0606000,Berkeley,Berkeley city,CA,California,25,27018309,18712737,0606000
06,02252,02409715,1600000US0602252,0602252,Antioch,Antioch city,CA,California,25,75552859,1995937,0602252
06,33308,02410746,1600000US0633308,0633308,Hercules,Hercules city,CA,California,25,16608748,35156475,0633308
06,39122,02411591,1600000US0639122,0639122,Lafayette,Lafayette city,CA,California,25,38912815,431202,0639122
06,53070,02411294,1600000US0653070,0653070,Oakley,Oakley city,CA,California,25,41091677,789638,0653070
06,21796,02410410,1600000US0621796,0621796,El Cerrito,El Cerrito city,CA,California,25,9509903,0,0621796
06,57456,02411430,1600000US0657456,0657456,Pittsburg,Pittsburg city,CA,California,25,45780276,5359381,0657456
06,42202,02410854,1600000US0642202,0642202,Lodi,Lodi city,CA,California,25,35327014,581028,0642202
06,68084,02411794,1600000US0668084,0668084,San Leandro,San Leandro city,CA,California,25,34505967,5588957,0668084
06,81204,02412130,1600000US0681204,0681204,Union City,Union City city,CA,California,25,50240704,0,0681204
06,22678,02410440,1600000US0622678,0622678,Encinitas,Encinitas city,CA,California,25,49353552,2854559,0622678
06,11194,02409984,1600000US0611194,0611194,Carlsbad,Carlsbad city,CA,California,25,97832258,3378580,0611194
06,13588,02409464,1600000US0613588,0613588,Citrus Heights,Citrus Heights city,CA,California,25,36820409,0,0613588
06,22020,02410425,1600000US0622020,0622020,Elk Grove,Elk Grove city,CA,California,25,108760535,533192,0622020
06,24638,02410516,1600000US0624638,0624638,Folsom,Folsom city,CA,California,25,72210787,5879392,0624638
06,59444,02411513,1600000US0659444,0659444,Rancho Cordova,Rancho Cordova city,CA,California,25,89533866,795317,0659444
06,85446,02497148,1600000US0685446,0685446,Wildomar,Wildomar city,CA,California,25,61393217,0,0685446
06,05290,02409833,1600000US0605290,0605290,Benicia,Benicia city,CA,California,25,33185400,3386032,0605290
06,81554,02412139,1600000US0681554,0681554,Vacaville,Vacaville city,CA,California,25,77363273,600053,0681554
06,84816,02412228,1600000US0684816,0684816,West Sacramento,West Sacramento city,CA,California,25,55606617,3446736,0684816
06,56784,02411407,1600000US0656784,0656784,Petaluma,Petaluma city,CA,California,25,37333943,277684,0656784
06,20903,02804115,1600000US0620903,0620903,East Niles,East Niles CDP,CA,California,57,14134961,0,0620903
06,04415,02407808,1600000US0604415,0604415,Bay Point,Bay Point CDP,CA,California,57,16643645,2637541,0604415
06,31960,02410696,1600000US0631960,0631960,Hanford,Hanford city,CA,California,25,45249768,0,0631960
06,41152,02410819,1600000US0641152,0641152,Lemoore,Lemoore city,CA,California,25,22828779,0,0641152
06,30378,02015546,1600000US0630378,0630378,Goleta,Goleta city,CA,California,25,20339515,187022,0630378
06,41474,02410835,1600000US0641474,0641474,Lincoln,Lincoln city,CA,California,25,62599874,110309,0641474
06,62364,02410980,1600000US0662364,0662364,Rocklin,Rocklin city,CA,California,25,51307151,57380,0662364
06,36294,02410098,1600000US0636294,0636294,Imperial Beach,Imperial Beach city,CA,California,25,11112520,304504,0636294
06,41124,02410818,1600000US0641124,0641124,Lemon Grove,Lemon Grove city,CA,California,25,10045731,0,0641124
06,70224,02411830,1600000US0670224,0670224,Santee,Santee city,CA,California,25,42831662,470863,0670224
06,13014,02409447,1600000US0613014,0613014,Chico,Chico city,CA,California,25,89228951,445035,0613014
06,70742,02411853,1600000US0670742,0670742,Seaside,Seaside city,CA,California,25,23111409,355497,0670742
06,04758,02409805,1600000US0604758,0604758,Beaumont,Beaumont city,CA,California,25,78521803,35531,0604758
06,12048,02409412,1600000US0612048,0612048,Cathedral City,Cathedral City city,CA,California,25,58259920,665524,0612048
06,18996,02410328,1600000US0618996,0618996,Desert Hot Springs,Desert Hot Springs city,CA,California,25,78402271,1005240,0618996
06,33182,02410738,1600000US0633182,0633182,Hemet,Hemet city,CA,California,25,75840173,0,0633182
06,21230,02650584,1600000US0621230,0621230,Eastvale,Eastvale city,CA,California,25,32823713,1143241,0621230
06,01640,02409695,1600000US0601640,0601640,American Canyon,American Canyon city,CA,California,25,15763118,102525,0601640
06,68154,02411796,1600000US0668154,0668154,San Luis Obispo,San Luis Obispo city,CA,California,25,34458922,379316,0668154
06,45022,02410906,1600000US0645022,0645022,Madera,Madera city,CA,California,25,42668924,0,0645022
06,05108,02409826,1600000US0605108,0605108,Belmont,Belmont city,CA,California,25,11990538,23653,0605108
06,17918,02410291,1600000US0617918,0617918,Daly City,Daly City city,CA,California,25,19783516,0,0617918
06,39486,02411601,1600000US0639486,0639486,Lake Elsinore,Lake Elsinore city,CA,California,25,99033141,13666891,0639486
06,49270,02411159,1600000US0649270,0649270,Moreno Valley,Moreno Valley city,CA,California,25,132938278,546511,0649270
06,50076,02411199,1600000US0650076,0650076,Murrieta,Murrieta city,CA,California,25,87054765,93770,0650076
06,51560,02411265,1600000US0651560,0651560,Norco,Norco city,CA,California,25,35887653,569467,0651560
06,69112,02411820,1600000US0669112,0669112,Santa Cruz,Santa Cruz city,CA,California,25,32996599,7998548,0669112
06,53322,02411301,1600000US0653322,0653322,Oceanside,Oceanside city,CA,California,25,106889690,2296235,0653322
06,02553,02407756,1600000US0602553,0602553,Arden-Arcade,Arden-Arcade CDP,CA,California,57,41184189,588891,0602553
06,23294,02408100,1600000US0623294,0623294,Fair Oaks,Fair Oaks CDP,CA,California,57,28169829,930992,0623294
06,54092,02408995,1600000US0654092,0654092,Orangevale,Orangevale CDP,CA,California,57,29657948,397602,0654092
06,33588,02410759,1600000US0633588,0633588,Highland,Highland city,CA,California,25,48099958,244008,0633588
06,46114,02411045,1600000US0646114,0646114,Martinez,Martinez city,CA,California,25,32753076,2599576,0646114
06,03666,02409777,1600000US0603666,0603666,Baldwin Park,Baldwin Park city,CA,California,25,17176937,400379,0603666
06,83668,02412194,1600000US0683668,0683668,Watsonville,Watsonville city,CA,California,25,17577553,247360,0683668
06,46842,02497157,1600000US0646842,0646842,Menifee,Menifee city,CA,California,25,120369471,381612,0646842
06,39003,02411565,1600000US0639003,0639003,La Cañada Flintridge,La Cañada Flintridge city,CA,California,25,22349007,42498,0639003
06,52582,02411283,1600000US0652582,0652582,Novato,Novato city,CA,California,25,71159604,1320903,0652582
06,68252,02411800,1600000US0668252,0668252,San Mateo,San Mateo city,CA,California,25,31427171,9622102,0668252
06,44028,02410878,1600000US0644028,0644028,Los Banos,Los Banos city,CA,California,25,25891767,320639,0644028
06,67000,02411786,1600000US0667000,0667000,San Francisco,San Francisco city,CA,California,25,121507089,479146790,0667000
06,40004,02411576,1600000US0640004,0640004,La Mesa,La Mesa city,CA,California,25,23546769,12381,0640004
06,49138,02411157,1600000US0649138,0649138,Moorpark,Moorpark city,CA,California,25,31796168,488806,0649138
06,60704,02410944,1600000US0660704,0660704,Ridgecrest,Ridgecrest city,CA,California,25,54029088,1671951,0660704
06,19318,02410342,1600000US0619318,0619318,Dinuba,Dinuba city,CA,California,25,16859536,0,0619318
06,86328,02412300,1600000US0686328,0686328,Woodland,Woodland city,CA,California,25,39665023,0,0686328
06,13214,02409454,1600000US0613214,0613214,Chino Hills,Chino Hills city,CA,California,25,115642342,123913,0613214
06,04870,02409816,1600000US0604870,0604870,Bell,Bell city,CA,California,25,6495837,307162,0604870
06,00947,02409683,1600000US0600947,0600947,Aliso Viejo,Aliso Viejo city,CA,California,25,17937313,0,0600947
06,59962,02411532,1600000US0659962,0659962,Redlands,Redlands city,CA,California,25,93292254,673021,0659962
06,36056,02410079,1600000US0636056,0636056,Huntington Park,Huntington Park city,CA,California,25,7790286,8354,0636056
06,17568,02410276,1600000US0617568,0617568,Culver City,Culver City city,CA,California,25,13239286,71360,0617568
06,03386,02409768,1600000US0603386,0603386,Azusa,Azusa city,CA,California,25,25022011,32168,0603386
06,13210,02409453,1600000US0613210,0613210,Chino,Chino city,CA,California,25,76677037,249662,0613210
06,12552,02409431,1600000US0612552,0612552,Cerritos,Cerritos city,CA,California,25,22602736,338649,0612552
06,85922,02413495,1600000US0685922,0685922,Windsor,Windsor town,CA,California,43,19260063,60261,0685922
06,41992,02410848,1600000US0641992,0641992,Livermore,Livermore city,CA,California,25,68494311,9862,0641992
06,78120,02412044,1600000US0678120,0678120,Temecula,Temecula city,CA,California,25,96522049,24934,0678120
06,13756,02409465,1600000US0613756,0613756,Claremont,Claremont city,CA,California,25,34537097,352454,0613756
06,82590,02412156,1600000US0682590,0682590,Victorville,Victorville city,CA,California,25,190908178,744967,0682590
06,60018,02411535,1600000US0660018,0660018,Redondo Beach,Redondo Beach city,CA,California,25,16070262,29367,0660018
06,39178,02411595,1600000US0639178,0639178,Laguna Beach,Laguna Beach city,CA,California,25,23036582,2512751,0639178
06,55282,02411362,1600000US0655282,0655282,Palo Alto,Palo Alto city,CA,California,25,62291997,4940291,0655282
06,47766,02411113,1600000US0647766,0647766,Milpitas,Milpitas city,CA,California,25,34919473,99377,0647766
06,02364,02412372,1600000US0602364,0602364,Apple Valley,Apple Valley town,CA,California,43,199444691,182413,0602364
06,17988,02412403,1600000US0617988,0617988,Danville,Danville town,CA,California,43,46821256,0,0617988
06,04996,02409817,1600000US0604996,0604996,Bell Gardens,Bell Gardens city,CA,California,25,6368687,14400,0604996
06,32548,02410720,1600000US0632548,0632548,Hawthorne,Hawthorne city,CA,California,25,15766235,28948,0632548
06,67112,02411788,1600000US0667112,0667112,San Jacinto,San Jacinto city,CA,California,25,67229022,426797,0667112
06,28112,02410563,1600000US0628112,0628112,Galt,Galt city,CA,California,25,18508749,34676,0628112
06,85992,02409614,1600000US0685992,0685992,Winter Gardens,Winter Gardens CDP,CA,California,57,11447561,1027,0685992
06,68364,02411804,1600000US0668364,0668364,San Rafael,San Rafael city,CA,California,25,42960192,15426850,0668364
06,54120,02408999,1600000US0654120,0654120,Orcutt,Orcutt CDP,CA,California,57,28030109,5696,0654120
06,23182,02410474,1600000US0623182,0623182,Fairfield,Fairfield city,CA,California,25,107719392,738306,0623182
06,46898,02411080,1600000US0646898,0646898,Merced,Merced city,CA,California,25,60228129,0,0646898
06,40704,02411633,1600000US0640704,0640704,Lathrop,Lathrop city,CA,California,25,51349617,3058352,0640704
06,30693,02408318,1600000US0630693,0630693,Granite Bay,Granite Bay CDP,CA,California,57,55810220,111696,0630693
06,40830,02411584,1600000US0640830,0640830,La Verne,La Verne city,CA,California,25,21812274,288109,0640830
06,50398,02411216,1600000US0650398,0650398,National City,National City city,CA,California,25,19030795,4772029,0650398
06,84410,02412221,1600000US0684410,0684410,West Hollywood,West Hollywood city,CA,California,25,4888623,0,0684410
06,65028,02411778,1600000US0665028,0665028,San Bruno,San Bruno city,CA,California,25,14215362,0,0665028
06,28000,02410556,1600000US0628000,0628000,Fullerton,Fullerton city,CA,California,25,58065841,32825,0628000
06,53714,02408986,1600000US0653714,0653714,Olivehurst,Olivehurst CDP,CA,California,57,21791564,0,0653714
06,43000,02410866,1600000US0643000,0643000,Long Beach,Long Beach city,CA,California,25,131351630,70260174,0643000
06,00674,02409674,1600000US0600674,0600674,Albany,Albany city,CA,California,25,4636032,9521771,0600674
06,11530,02409399,1600000US0611530,0611530,Carson,Carson city,CA,California,25,48512253,612009,0611530
06,26067,02583019,1600000US0626067,0626067,French Valley,French Valley CDP,CA,California,57,28160802,15910,0626067
06,78138,02629134,1600000US0678138,0678138,Temescal Valley,Temescal Valley CDP,CA,California,57,50094238,92242,0678138
06,58870,02409105,1600000US0658870,0658870,Prunedale,Prunedale CDP,CA,California,57,119299815,368885,0658870
06,40326,02408510,1600000US0640326,0640326,La Presa,La Presa CDP,CA,California,57,14238420,1349731,0640326
06,62854,02409211,1600000US0662854,0662854,Rosedale,Rosedale CDP,CA,California,57,75813312,0,0662854
06,02980,02407773,1600000US0602980,0602980,Ashland,Ashland CDP,CA,California,57,4772238,0,0602980
06,46646,02583077,1600000US0646646,0646646,Mead Valley,Mead Valley CDP,CA,California,57,49415773,0,0646646
06,21880,02408055,1600000US0621880,0621880,El Dorado Hills,El Dorado Hills CDP,CA,California,57,125511003,6228621,0621880
06,20802,02408711,1600000US0620802,0620802,East Los Angeles,East Los Angeles CDP,CA,California,57,19303561,11013,0620802
06,84144,02409546,1600000US0684144,0684144,West Carson,West Carson CDP,CA,California,57,5868541,33313,0684144
06,39766,02408562,1600000US0639766,0639766,Lakeside,Lakeside CDP,CA,California,57,17944759,894360,0639766
06,59550,02409137,1600000US0659550,0659550,Rancho San Diego,Rancho San Diego CDP,CA,California,57,22523642,0,0659550
06,52379,02408951,1600000US0652379,0652379,North Tustin,North Tustin CDP,CA,California,57,17044619,0,0652379
06,68112,02409260,1600000US0668112,0668112,San Lorenzo,San Lorenzo CDP,CA,California,57,7888217,53278,0668112
06,39114,02583048,1600000US0639114,0639114,Ladera Ranch,Ladera Ranch CDP,CA,California,57,12807936,0,0639114
06,63218,02409220,1600000US0663218,0663218,Rowland Heights,Rowland Heights CDP,CA,California,57,33868358,20311,0663218
06,73430,02408778,1600000US0673430,0673430,South Whittier,South Whittier CDP,CA,California,57,13824727,22815,0673430
06,21096,02408037,1600000US0621096,0621096,East San Gabriel,East San Gabriel CDP,CA,California,57,5641695,35252,0621096
06,11390,02407967,1600000US0611390,0611390,Carmichael,Carmichael CDP,CA,California,57,39714478,602793,0611390
06,82852,02409518,1600000US0682852,0682852,Vineyard,Vineyard CDP,CA,California,57,48558204,0,0682852
06,45484,02411024,1600000US0645484,0645484,Manteca,Manteca city,CA,California,25,55396449,61889,0645484
06,01290,02407732,1600000US0601290,0601290,Altadena,Altadena CDP,CA,California,57,21924372,40734,0601290
06,73696,02408796,1600000US0673696,0673696,Spring Valley,Spring Valley CDP,CA,California,57,19015909,88959,0673696
06,44112,02412917,1600000US0644112,0644112,Los Gatos,Los Gatos town,CA,California,43,29915379,206446,0644112
06,48788,02411141,1600000US0648788,0648788,Montclair,Montclair city,CA,California,25,14325101,0,0648788
06,80994,02412119,1600000US0680994,0680994,Twentynine Palms,Twentynine Palms city,CA,California,25,152157672,0,0680994
06,87056,02413524,1600000US0687056,0687056,Yucca Valley,Yucca Valley town,CA,California,43,103161847,0,0687056
06,25338,02410534,1600000US0625338,0625338,Foster City,Foster City city,CA,California,25,9808766,41556867,0625338
06,11964,02407987,1600000US0611964,0611964,Castro Valley,Castro Valley CDP,CA,California,57,43637185,571600,0611964
06,45778,02411035,1600000US0645778,0645778,Marina,Marina city,CA,California,25,23070824,2333714,0645778
06,40354,02411582,1600000US0640354,0640354,La Quinta,La Quinta city,CA,California,25,91317864,1101656,0640354
06,29000,02410568,1600000US0629000,0629000,Garden Grove,Garden Grove city,CA,California,25,46520862,31066,0629000
06,54806,02411351,1600000US0654806,0654806,Pacifica,Pacifica city,CA,California,25,32589429,23854,0654806
06,02476,02409723,1600000US0602476,0602476,Arcata,Arcata city,CA,California,25,24399923,5229392,0602476
06,73962,02411969,1600000US0673962,0673962,Stanton,Stanton city,CA,California,25,8031388,0,0673962
06,48816,02411144,1600000US0648816,0648816,Montebello,Montebello city,CA,California,25,21569294,104147,0648816
06,73220,02411940,1600000US0673220,0673220,South Pasadena,South Pasadena city,CA,California,25,8828904,25721,0673220
06,19990,02410361,1600000US0619990,0619990,Duarte,Duarte city,CA,California,25,17376217,0,0619990
06,70686,02411851,1600000US0670686,0670686,Seal Beach,Seal Beach city,CA,California,25,29184641,1378239,0670686
06,40032,02411577,1600000US0640032,0640032,La Mirada,La Mirada city,CA,California,25,20257551,44465,0640032
06,70280,02411832,1600000US0670280,0670280,Saratoga,Saratoga city,CA,California,25,33098915,0,0670280
06,44574,02410901,1600000US0644574,0644574,Lynwood,Lynwood city,CA,California,25,12537268,0,0644574
06,09066,02409945,1600000US0609066,0609066,Burlingame,Burlingame city,CA,California,25,11378235,4261690,0609066
06,52694,02411291,1600000US0652694,0652694,Oakdale,Oakdale city,CA,California,25,16121384,100699,0652694
06,84200,02412219,1600000US0684200,0684200,West Covina,West Covina city,CA,California,25,41535627,124504,0684200
06,09598,02409955,1600000US0609598,0609598,Calabasas,Calabasas city,CA,California,25,35502601,90645,0609598
06,59346,02409128,1600000US0659346,0659346,Ramona,Ramona CDP,CA,California,57,99548576,49343,0659346
06,62546,02410985,1600000US0662546,0662546,Rohnert Park,Rohnert Park city,CA,California,25,18870233,12617,0662546
